Amplitud_A,Velocidad_Pico_Real,Velocidad_Predicha_Modelo,Residuo
7.551031061672673,231.89070383391464,247.94084306157876,-16.05013922766412
5.9170738261489,189.2431121231443,203.82134623891122,-14.578234115766918
7.970118197231734,269.4869496323166,258.5429919880069,10.943957644309705
5.1905621938997095,209.08806745877428,182.69571037553075,26.392357083243525
4.918820195690362,173.1152442192601,174.54182751961162,-1.426583300351524
4.70908164030986,167.87177778100914,168.15215340359282,-0.28037562258367643
7.325595114462918,240.95012372482793,242.12072433924916,-1.1706006144212324
7.1602995386399435,236.7642095220594,237.80036272864587,-1.0361532065864765
6.4367100256388365,244.6680936436962,218.34846393233713,26.319629711359084
5.532296295523329,225.24298021335804,192.75335476542767,32.489625447930365
5.263379121838834,218.98057464028415,184.85701342456613,34.12356121571801
4.902051477814723,206.1013659403314,174.03407273754488,32.067293202786516
8.527612306136028,247.4685369033086,272.21912332437296,-24.750586421064355
9.284810636096028,266.8417117258624,290.0406156853733,-23.198903959510915
9.434238869031965,292.2927524013041,293.45812151629457,-1.165369114990483
5.452932266153006,208.12755446762793,190.43686703170061,17.690687435927316
7.709827720293133,218.5326797232936,251.99112563073723,-33.45844590744363
5.696027838889232,203.20324799586558,197.49588846777573,5.707359528089853
4.887091760876849,179.17659038531485,173.5806407822666,5.59594960304824
9.182023494284637,266.04386473522607,287.6710477563606,-21.627183021134556
10.020306222300777,283.33704645277805,306.55516004828627,-23.218113595508214
10.11255460775906,287.71498869129397,308.5729189898654,-20.857930298571432
13.112990770735788,357.82361403712565,368.19147908044107,-10.367865043315419
14.809392682775611,413.0027850774027,397.22849782384077,15.774287253561909
7.44104753192734,240.71918618460737,245.11171778637885,-4.392531601771481
6.496876583193667,188.62685990623677,219.99994815878327,-31.373088252546495
3.7477572835123447,160.55422739242093,137.7591299720981,22.795097420322833
4.491521302686273,191.79009784192644,161.4342593096449,30.355838532281552
5.143906137947397,210.87607135096133,181.30566958764487,29.570401763316454
4.641407198681076,190.48233871847012,166.07235121322427,24.40998750524585
7.428647243053805,229.42461082994163,244.79151008721288,-15.366899257271257
7.481754252651085,231.46267850926094,246.1611122820204,-14.698433772759472
6.307268686067735,233.88152629034053,214.77416980884547,19.10735648149506
3.7667493599082036,138.72966059907438,138.37759779492757,0.35206280414681146
5.02103887367051,172.50165276295704,177.62540861876107,-5.123755855804035
4.081436932963938,124.80181653029844,148.51813393914173,-23.716317408843295
7.527558078364055,234.83856687221234,247.33868980282404,-12.500122930611695
6.148122237558148,189.57455447027698,210.33943484337573,-20.764880373098748
7.27806924209273,233.22658894997926,240.8831421253136,-7.656553175334352
3.3031506169115166,120.07715796829103,123.06699899269462,-2.9898410244035887
4.615525199467217,171.82079522238047,165.2745837140282,6.546211508352258
3.958991617201084,148.641077657647,144.59634434521666,4.044733312430338
5.677004653569957,184.97371209525565,196.94738759696136,-11.973675501705713
5.74607416869191,187.4797330360146,198.93574897222504,-11.456015936210434
6.28259610904215,228.7276460994382,214.08956246804476,14.638083631393442
11.596386786055936,375.0091375240149,339.4663021941364,35.54283532987847
7.005190176875362,253.53704017987795,233.7050670792047,19.831973100673252
3.3281745676181487,123.88577953436786,123.90490937626537,-0.019129841897509436
4.922826671272277,196.5742863231471,174.66306365546592,21.911222667681187
3.768545810827547,166.8400465282265,138.43606000769154,28.40398652053497
8.955721389185484,291.8501537673093,282.39960543426923,9.450548333040047
6.710782810051716,209.43325516845033,225.82086945379015,-16.387614285339822
7.570258474809962,247.10179721605343,248.4334207369908,-1.3316235209373701
2.7156059413002605,131.5661950501974,103.00852875375136,28.55766629644603
4.60595550257361,202.9538658498653,164.97928453101468,37.974581318850625
3.1851916096920174,133.0229213625829,119.09935942710086,13.923561935482041
6.2071954458243335,206.70588103240894,211.99075170927378,-5.284870676864841
5.145239928974918,175.23334020360053,181.34546453540545,-6.112124331804921
6.230337031336855,243.1061264099403,212.63596997445245,30.470156435487837
8.068366963521918,245.04626434497396,260.9882164355761,-15.941952090602115
6.7810693523154715,210.4014342388777,227.71646171086243,-17.315027471984735
2.102326312471578,107.35590361338572,81.26322509175434,26.092678521631385
3.081410098576711,148.49880291895454,115.5840944497662,32.91470846918834
7.8829174746432145,245.91073086246485,256.3600023297497,-10.44927146728486
6.635590116310017,193.0258423074064,223.7836346619315,-30.757792354525094
8.969572091070772,265.04316923847875,282.72440761747276,-17.68123837899401
2.566569880881584,121.44489698489717,97.80121154854878,23.64368543634839
3.683766432956494,153.00976217571176,135.6698365490271,17.339925626684646
3.191363300284081,117.90879441457363,119.30768155879491,-1.398887144221277
4.0953377443298935,179.74144595171347,148.96145019181,30.77999575990347
4.199934628639844,183.57413411898168,152.28475328474806,31.28938083423361
4.944044568986714,207.20092632131642,175.304607685106,31.896318636210424
5.33618526005717,211.12349097950386,187.00809409094435,24.115396888559502
